Name,Annotation status,Annotation area,shore,country,locality ,site,strata,CIRRIPEDIO.A,MEJI.A,TUBO.A,aBareRock.A,COC.A,ENTEROMORP.A,FILA.A,ULVA.A,U.pinnatif.A,CIRRIPEDIO,DATIL,MEJI,P.imperfec,SPONGE1,TUBO,SAND,aBareRock,SHELLS,BRYOPSIS,CCA,CERAMIUM,CHAETOMORP,Cldph,COC,CODIUM,ColSin,DICTYOTA,ENTEROMORP,FILA,LEATHESIA,POLYSIPHON,RALFSIA,Scyto,ULVA,U.pinnatif
AR_PM_PL_LT_20181026_Q10_Auto.jpg,Confirmed,X: 0 - 100% / Y: 0 - 100%,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,0,2,0,0,29,1,2,65,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,64,0,2,0,0,2,0,4,3,0,22,0
AR_PM_PL_MT_20181026_Q01_Auto.jpg,Confirmed,X: 0 - 100% / Y: 0 - 100%,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,0,74,0,1,10,3,1,11,0,1,0,80,0,0,0,0,1,0,2,0,1,0,2,4,0,0,0,0,0,0,0,1,0,8,0
AR_PM_PL_MT_20181026_Q02_Auto.jpg,Confirmed,X: 0 - 100% / Y: 0 - 100%,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,5,66,0,1,5,18,0,2,0,4,0,78,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0
AR_PM_PL_MT_20181026_Q03_Auto.jpg,Confirmed,X: 0 - 100% / Y: 0 - 100%,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,5,43,0,17,6,19,0,1,0,3,0,67,0,0,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,19,0,3,0
AR_PM_PL_MT_20181026_Q04_Auto.jpg,Confirmed,X: 0 - 100% / Y: 0 - 100%,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,10,54,0,8,1,7,0,0,0,10,0,65,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,15,0,2,0
AR_PM_PL_MT_20181026_Q05_Auto.jpg,Confirmed,X: 0 - 100% / Y: 0 - 100%,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,0,89,0,1,6,2,0,2,0,0,0,90,0,0,0,0,3,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0
AR_PM_PL_MT_20181026_Q06_Auto.jpg,Confirmed,X: 0 - 100% / Y: 0 - 100%,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,4,83,0,3,3,2,0,3,0,3,0,83,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0
AR_PM_PL_MT_20181026_Q07_Auto.jpg,Confirmed,X: 0 - 100% / Y: 0 - 100%,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,0,75,0,1,19,0,0,5,0,1,0,87,0,0,0,0,1,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,4,0
AR_PM_PL_MT_20181026_Q08_Auto.jpg,Confirmed,X: 0 - 100% / Y: 0 - 100%,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,0,97,0,0,2,1,0,0,0,1,0,94,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
AR_PM_PL_MT_20181026_Q09_Auto.jpg,Confirmed,X: 0 - 100% / Y: 0 - 100%,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,1,95,0,1,1,0,0,1,0,2,0,93,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
AR_PM_PL_MT_20181026_Q10_Auto.jpg,Confirmed,X: 0 - 100% / Y: 0 - 100%,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,0,91,0,4,3,0,0,1,0,1,0,89,0,0,0,0,2,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
