Name,Date,habitat,country,locality,site,strata,Height..cm.,Latitude,Longitude,Depth,Camera,Photographer,Water.quality,Strobes,Framing.gear.used,White.balance.card,Comments,Annotation.status,Annotation.area,CNTR.A,CRB.A,MOB.A,SP.A,WPOT.A,SU.A,SC.A,MAA.A,MAEN.A,MAENRC.A,MAFG.A,MAFR.A,MAG.A,MALCB.A,MASB.A,MASG.A,CNTR,CRB,MOB,SP,WPOT,SU,SC,MAA,MAEN,MAENRC,MAFG,MAFR,MAG,MALCB,MASB,MASG
DSCN2693.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,0,1,0,0,0,2,27,0,0,0,0,0,0,0,70,0,0,1,0,0,0,1,64,0,0,1,5,1,2,1,24
DSCN2694.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,2,26,0,0,0,1,0,0,0,71,0,0,0,0,1,0,2,64,3,0,0,6,2,0,0,22
DSCN8711.jpg,05/11/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,60,-42.77986,-65.00171,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,0,87,0,0,0,10,1,2,0,0,0,0,0,0,0,0,3,90,0,0,0,2,0,3,0,2,0,0,0,0,0
DSCN8712.jpg,05/11/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,60,-42.77986,-65.00171,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,2,86,0,0,0,7,0,4,0,0,0,0,0,0,1,0,6,88,0,0,0,1,0,3,0,2,0,0,0,0,0
DSCN8713.jpg,05/11/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,60,-42.77986,-65.00171,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,3,82,0,0,0,8,0,7,0,0,0,0,0,0,0,0,5,82,0,0,0,5,0,4,0,2,0,0,0,0,2
DSCN8715.jpg,05/11/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,60,-42.77986,-65.00171,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,3,90,0,0,0,4,0,3,0,0,0,0,0,0,0,0,7,83,0,0,0,3,0,5,0,1,0,0,0,0,1
DSCN8716.jpg,05/11/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,60,-42.77986,-65.00171,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,4,80,0,0,0,7,0,9,0,0,0,0,0,0,0,0,2,84,0,0,0,5,0,3,0,2,2,0,0,0,2
DSCN8717.jpg,05/11/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,60,-42.77986,-65.00171,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,15,47,0,0,0,22,1,13,0,0,2,0,0,0,0,0,4,87,0,0,0,2,1,3,0,1,1,0,0,0,1
DSCN8718.jpg,05/11/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,60,-42.77986,-65.00171,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,3,69,0,0,0,14,0,11,0,0,3,0,0,0,0,0,7,89,0,0,0,2,0,1,0,1,0,0,0,0,0
DSCN8719.jpg,05/11/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,60,-42.77986,-65.00171,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,8,62,0,0,0,17,0,13,0,0,0,0,0,0,0,0,5,94,0,0,0,1,0,0,0,0,0,0,0,0,0
DSCN8720.jpg,05/11/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,60,-42.77986,-65.00171,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,3,92,0,0,0,4,0,0,0,0,0,0,1,0,0,0,4,86,0,0,0,6,0,1,0,3,0,0,0,0,0
DSCN8721.jpg,05/11/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,60,-42.77986,-65.00171,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,8,74,0,0,0,6,0,11,0,0,0,0,0,0,1,0,7,87,0,0,0,1,0,4,0,1,0,0,0,0,0
DSCN8556.jpg,25/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,60,-42.78511,-64.95264,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,2,96,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,90,0,0,0,2,1,2,0,0,0,0,0,0,0
DSCN8558.jpg,25/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,60,-42.78511,-64.95264,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,0,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,89,0,0,0,2,2,3,0,1,0,0,0,0,0
DSCN8559.jpg,25/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,60,-42.78511,-64.95264,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,1,96,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,96,0,0,0,2,0,1,0,0,0,0,0,0,0
DSCN8560.jpg,25/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,60,-42.78511,-64.95264,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,2,78,0,0,0,17,0,3,0,0,0,0,0,0,0,0,2,89,0,0,0,2,0,5,0,2,0,0,0,0,0
DSCN8561.jpg,25/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,60,-42.78511,-64.95264,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,6,75,0,0,0,12,3,3,0,1,0,0,0,0,0,0,6,83,0,0,0,2,1,5,0,3,0,0,0,0,0
DSCN8562.jpg,25/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,60,-42.78511,-64.95264,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,0,91,0,0,0,7,0,2,0,0,0,0,0,0,0,0,2,85,0,0,0,3,2,5,0,3,0,0,0,0,0
DSCN8563.jpg,25/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,60,-42.78511,-64.95264,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,1,92,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,92,0,0,0,2,2,2,0,1,0,0,0,0,0
DSCN8564.jpg,25/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,60,-42.78511,-64.95264,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,7,76,0,0,0,9,0,8,0,0,0,0,0,0,0,0,2,86,0,0,0,4,0,7,0,1,0,0,0,0,0
DSCN8565.jpg,25/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,60,-42.78511,-64.95264,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,8,77,0,0,0,11,0,4,0,0,0,0,0,0,0,0,1,96,0,0,0,1,0,2,0,0,0,0,0,0,0
DSCN8566.jpg,25/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,60,-42.78511,-64.95264,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,3,87,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,94,0,0,0,1,2,0,0,1,0,0,0,0,1
DSCN2633.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,2,90,0,0,0,1,3,0,0,0,0,0,1,0,3,0,1,80,0,0,0,1,4,1,0,4,1,0,0,0,8
DSCN2634.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,3,78,0,0,0,11,4,0,0,1,0,0,1,0,2,0,4,78,0,0,0,1,0,5,0,9,0,0,0,0,3
DSCN2635.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,0,96,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,67,0,0,0,3,1,19,0,4,0,0,0,0,3
DSCN2636.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,1,88,0,0,0,5,3,1,0,0,0,0,0,0,2,0,10,65,0,0,0,4,0,15,0,4,0,0,0,0,2
DSCN2637.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,0,89,0,0,0,8,0,0,0,1,0,0,0,0,2,0,0,90,0,0,0,3,3,0,0,3,0,0,0,0,1
DSCN2638.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,2,86,0,0,0,4,7,0,0,0,0,0,0,0,1,0,3,83,0,0,0,4,0,4,0,3,0,0,0,0,3
DSCN2639.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,0,95,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,87,0,0,0,1,3,0,0,4,0,0,0,0,4
DSCN2640.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,0,97,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,94,0,0,0,1,2,0,0,1,0,0,0,0,1
DSCN2641.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,0,81,0,0,0,0,18,0,0,1,0,0,0,0,0,0,2,93,0,0,0,1,1,2,0,0,0,0,0,0,1
DSCN2642.jpg,26/10/2018,ROCKY SHORE,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,MIDTIDE,60,-42.81202756,-64.89174161,NA,COOLPIX AW130,Bigatti,INTERTIDAL.AUTO,0,50 X 50,0,Intertidal Argentina,Photoquadrat Robot,X: 0 - 100% / Y: 0 - 100%,0,1,89,0,0,0,2,7,0,0,0,0,0,1,0,0,0,1,89,0,0,0,2,1,1,1,4,0,0,0,0,1
